source	archive	internal_path	name	extension	size	sha256	status	format	system	domains	extracted	location
pk2	Data.pk2	/dungeon/Dungeoninfo.txt	Dungeoninfo.txt	.txt	1071	e846d8478a29a3e0c4241cd7949a815b690858c7279e4de4e3f2405de2afe39c	PARTIAL	text	map	[]	False
pk2	Data.pk2	/dungeon/asiam/r1_cv/pha_cv.dof	pha_cv.dof	.dof	280903		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/asiam/r1_cv/pha_cv_anubis.dof	pha_cv_anubis.dof	.dof	18466		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/asiam/r1_cv/pha_cv_haro.dof	pha_cv_haro.dof	.dof	14053		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/asiam/r1_cv/pha_cv_isis.dof	pha_cv_isis.dof	.dof	18486		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/asiam/r1_cv/pha_cv_neith.dof	pha_cv_neith.dof	.dof	20424		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/asiam/r1_cv/pha_cv_selkis.dof	pha_cv_selkis.dof	.dof	20671		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/asiam/r2_cv/st_seth.dof	st_seth.dof	.dof	7673		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/china/jinsi_floor01.dof	jinsi_floor01.dof	.dof	190942		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/china/jinsi_floor01_particle.dof	jinsi_floor01_particle.dof	.dof	72230		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/china/jinsi_floor02.dof	jinsi_floor02.dof	.dof	537964		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/china/jinsi_floor03.dof	jinsi_floor03.dof	.dof	711185		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/china/jinsi_floor04.dof	jinsi_floor04.dof	.dof	454722		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/china/jinsi_floor05.dof	jinsi_floor05.dof	.dof	140080		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/china/jinsi_floor06.dof	jinsi_floor06.dof	.dof	49043		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/china/jinsi_test.dof	jinsi_test.dof	.dof	72230		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/etc/gm_event.dof	gm_event.dof	.dof	26372		PARTIAL	map-dof	map	"[""event""]"	False
pk2	Data.pk2	/dungeon/etc/prison.dof	prison.dof	.dof	3180		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/jupiter/hide/hide.dof	hide.dof	.dof	69944		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/jupiter/piety/piety_boss_di.dof	piety_boss_di.dof	.dof	617		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/jupiter/piety/piety_boss_uno.dof	piety_boss_uno.dof	.dof	614		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/jupiter/piety/piety_boss_upi.dof	piety_boss_upi.dof	.dof	614		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/property/flame/flame.dof	flame.dof	.dof	160348		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/wchina/dunhwang_cv.dof	dunhwang_cv.dof	.dof	241048		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/wchina/dunhwang_cv1.dof	dunhwang_cv1.dof	.dof	240897		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/wchina/dunhwang_cv_clone.dof	dunhwang_cv_clone.dof	.dof	248176		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/dungeon/wchina/event.dof	event.dof	.dof	20990		PARTIAL	map-dof	map	"[""event""]"	False
pk2	Data.pk2	/dungeon/wchina/fortress_dungeon.dof	fortress_dungeon.dof	.dof	56311		PARTIAL	map-dof	map	"[""fortress""]"	False
pk2	Data.pk2	/dungeon/wchina/gngwc.dof	gngwc.dof	.dof	248682		PARTIAL	map-dof	map	[]	False
pk2	Data.pk2	/navmesh/AINavData_32768.DAT	AINavData_32768.DAT	.dat	1396691	267f6e1829626f6e7a89e0d5a8192f508b23772510eb0e61cc5beb4e43c8e5b0	PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32769.dat	ainavdata_32769.dat	.dat	3732819		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32770.dat	ainavdata_32770.dat	.dat	239703		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32771.dat	ainavdata_32771.dat	.dat	3182427		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32772.dat	ainavdata_32772.dat	.dat	6919503		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32773.dat	ainavdata_32773.dat	.dat	21352219		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32774.dat	ainavdata_32774.dat	.dat	5946389		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32775.dat	ainavdata_32775.dat	.dat	18074063		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32777.dat	ainavdata_32777.dat	.dat	27171		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32778.dat	ainavdata_32778.dat	.dat	117891		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32779.dat	ainavdata_32779.dat	.dat	259707		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32780.dat	ainavdata_32780.dat	.dat	73599		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32781.dat	ainavdata_32781.dat	.dat	67215		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32782.dat	ainavdata_32782.dat	.dat	104703		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32783.dat	ainavdata_32783.dat	.dat	12951		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32784.dat	ainavdata_32784.dat	.dat	2526143		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32785.dat	ainavdata_32785.dat	.dat	243051		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32786.dat	ainavdata_32786.dat	.dat	6188511		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32787.dat	ainavdata_32787.dat	.dat	3519		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32788.dat	ainavdata_32788.dat	.dat	38471		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32789.dat	ainavdata_32789.dat	.dat	38471		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32790.dat	ainavdata_32790.dat	.dat	365837		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32791.dat	ainavdata_32791.dat	.dat	235683		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32792.dat	ainavdata_32792.dat	.dat	26031		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32793.dat	ainavdata_32793.dat	.dat	7607		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/ainavdata_32794.dat	ainavdata_32794.dat	.dat	38471		PARTIAL	ainavdata	navigation	[]	False
pk2	Data.pk2	/navmesh/mapinfo.mfo	mapinfo.mfo	.mfo	8216		PARTIAL	jmx-mfo-mapinfo	navigation	"[""map""]"	False
pk2	Data.pk2	/navmesh/nv_11a4.nvm	nv_11a4.nvm	.nvm	111926	0e8b0fabfd36ed599c3ae49bb6c303da5e883558c10c4c76cff8b3da7225055f	PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_11a5.nvm	nv_11a5.nvm	.nvm	75062		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_11a7.nvm	nv_11a7.nvm	.nvm	75062		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1224.nvm	nv_1224.nvm	.nvm	111996		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1225.nvm	nv_1225.nvm	.nvm	112123		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1226.nvm	nv_1226.nvm	.nvm	75259		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1227.nvm	nv_1227.nvm	.nvm	75132		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1228.nvm	nv_1228.nvm	.nvm	75259		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_128a.nvm	nv_128a.nvm	.nvm	112115		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_128b.nvm	nv_128b.nvm	.nvm	112247		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_128c.nvm	nv_128c.nvm	.nvm	112247		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_128d.nvm	nv_128d.nvm	.nvm	114219		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_128e.nvm	nv_128e.nvm	.nvm	117203		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_128f.nvm	nv_128f.nvm	.nvm	116942		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1290.nvm	nv_1290.nvm	.nvm	117042		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1291.nvm	nv_1291.nvm	.nvm	114962		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1292.nvm	nv_1292.nvm	.nvm	113594		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1293.nvm	nv_1293.nvm	.nvm	115161		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1294.nvm	nv_1294.nvm	.nvm	144626		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1295.nvm	nv_1295.nvm	.nvm	159619		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1296.nvm	nv_1296.nvm	.nvm	144426		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1297.nvm	nv_1297.nvm	.nvm	153481		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1298.nvm	nv_1298.nvm	.nvm	142860		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1299.nvm	nv_1299.nvm	.nvm	142354		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_129a.nvm	nv_129a.nvm	.nvm	166331		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_129b.nvm	nv_129b.nvm	.nvm	146193		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_129f.nvm	nv_129f.nvm	.nvm	112239		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12a0.nvm	nv_12a0.nvm	.nvm	113096		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12a1.nvm	nv_12a1.nvm	.nvm	119937		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12a2.nvm	nv_12a2.nvm	.nvm	146933		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12a3.nvm	nv_12a3.nvm	.nvm	153599		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12a4.nvm	nv_12a4.nvm	.nvm	137434		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12a5.nvm	nv_12a5.nvm	.nvm	127277		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12a6.nvm	nv_12a6.nvm	.nvm	112422		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12a7.nvm	nv_12a7.nvm	.nvm	112431		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12a8.nvm	nv_12a8.nvm	.nvm	119987		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12a9.nvm	nv_12a9.nvm	.nvm	132043		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12aa.nvm	nv_12aa.nvm	.nvm	113986		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12ab.nvm	nv_12ab.nvm	.nvm	112576		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12ac.nvm	nv_12ac.nvm	.nvm	112513		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12ad.nvm	nv_12ad.nvm	.nvm	113030		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12ae.nvm	nv_12ae.nvm	.nvm	112744		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12af.nvm	nv_12af.nvm	.nvm	111969		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12b0.nvm	nv_12b0.nvm	.nvm	111934		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12b1.nvm	nv_12b1.nvm	.nvm	75880		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12b2.nvm	nv_12b2.nvm	.nvm	75105		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_12b3.nvm	nv_12b3.nvm	.nvm	75070		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_130b.nvm	nv_130b.nvm	.nvm	152539		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_130c.nvm	nv_130c.nvm	.nvm	150108		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_130d.nvm	nv_130d.nvm	.nvm	159509		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_130e.nvm	nv_130e.nvm	.nvm	187078		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_130f.nvm	nv_130f.nvm	.nvm	176903		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1310.nvm	nv_1310.nvm	.nvm	173068		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1311.nvm	nv_1311.nvm	.nvm	169843		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1312.nvm	nv_1312.nvm	.nvm	142722		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1313.nvm	nv_1313.nvm	.nvm	140247		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1314.nvm	nv_1314.nvm	.nvm	127644		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1315.nvm	nv_1315.nvm	.nvm	120014		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1316.nvm	nv_1316.nvm	.nvm	121062		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1317.nvm	nv_1317.nvm	.nvm	119418		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1318.nvm	nv_1318.nvm	.nvm	115703		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1319.nvm	nv_1319.nvm	.nvm	129912		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_131a.nvm	nv_131a.nvm	.nvm	140597		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_131b.nvm	nv_131b.nvm	.nvm	117800		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_131c.nvm	nv_131c.nvm	.nvm	145702		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_131d.nvm	nv_131d.nvm	.nvm	156743		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_131e.nvm	nv_131e.nvm	.nvm	174525		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_131f.nvm	nv_131f.nvm	.nvm	157075		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1320.nvm	nv_1320.nvm	.nvm	138177		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1321.nvm	nv_1321.nvm	.nvm	129455		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1322.nvm	nv_1322.nvm	.nvm	136702		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1323.nvm	nv_1323.nvm	.nvm	121925		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1324.nvm	nv_1324.nvm	.nvm	130897		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1325.nvm	nv_1325.nvm	.nvm	150206		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1326.nvm	nv_1326.nvm	.nvm	130051		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1327.nvm	nv_1327.nvm	.nvm	138913		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1328.nvm	nv_1328.nvm	.nvm	146039		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1329.nvm	nv_1329.nvm	.nvm	138240		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_132a.nvm	nv_132a.nvm	.nvm	129710		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_132b.nvm	nv_132b.nvm	.nvm	123423		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_132c.nvm	nv_132c.nvm	.nvm	116211		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_132d.nvm	nv_132d.nvm	.nvm	112728		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_132e.nvm	nv_132e.nvm	.nvm	113582		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_132f.nvm	nv_132f.nvm	.nvm	112378		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1330.nvm	nv_1330.nvm	.nvm	111969		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1331.nvm	nv_1331.nvm	.nvm	76718		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1332.nvm	nv_1332.nvm	.nvm	75514		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1333.nvm	nv_1333.nvm	.nvm	75105		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_138b.nvm	nv_138b.nvm	.nvm	145711		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_138c.nvm	nv_138c.nvm	.nvm	148695		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_138d.nvm	nv_138d.nvm	.nvm	118429		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_138e.nvm	nv_138e.nvm	.nvm	128871		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_138f.nvm	nv_138f.nvm	.nvm	143796		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1390.nvm	nv_1390.nvm	.nvm	139064		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1391.nvm	nv_1391.nvm	.nvm	145750		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1392.nvm	nv_1392.nvm	.nvm	118724		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1393.nvm	nv_1393.nvm	.nvm	118965		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1394.nvm	nv_1394.nvm	.nvm	119798		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1395.nvm	nv_1395.nvm	.nvm	113691		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1396.nvm	nv_1396.nvm	.nvm	122928		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1397.nvm	nv_1397.nvm	.nvm	118761		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1398.nvm	nv_1398.nvm	.nvm	118481		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_1399.nvm	nv_1399.nvm	.nvm	131301		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_139a.nvm	nv_139a.nvm	.nvm	143760		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_139b.nvm	nv_139b.nvm	.nvm	129834		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_139c.nvm	nv_139c.nvm	.nvm	133075		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_139d.nvm	nv_139d.nvm	.nvm	119352		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_139e.nvm	nv_139e.nvm	.nvm	127024		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_139f.nvm	nv_139f.nvm	.nvm	122562		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13a0.nvm	nv_13a0.nvm	.nvm	120735		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13a1.nvm	nv_13a1.nvm	.nvm	115751		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13a2.nvm	nv_13a2.nvm	.nvm	116145		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13a3.nvm	nv_13a3.nvm	.nvm	113745		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13a4.nvm	nv_13a4.nvm	.nvm	114004		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13a5.nvm	nv_13a5.nvm	.nvm	118557		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13a6.nvm	nv_13a6.nvm	.nvm	119452		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13a7.nvm	nv_13a7.nvm	.nvm	117686		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13a8.nvm	nv_13a8.nvm	.nvm	145340		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13a9.nvm	nv_13a9.nvm	.nvm	129499		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13aa.nvm	nv_13aa.nvm	.nvm	119592		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13ab.nvm	nv_13ab.nvm	.nvm	119692		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13ac.nvm	nv_13ac.nvm	.nvm	132296		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13ad.nvm	nv_13ad.nvm	.nvm	123954		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13ae.nvm	nv_13ae.nvm	.nvm	113326		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13af.nvm	nv_13af.nvm	.nvm	113688		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13b0.nvm	nv_13b0.nvm	.nvm	113399		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13b1.nvm	nv_13b1.nvm	.nvm	76462		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13b2.nvm	nv_13b2.nvm	.nvm	76824		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13b3.nvm	nv_13b3.nvm	.nvm	76535		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13b4.nvm	nv_13b4.nvm	.nvm	76613		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13b5.nvm	nv_13b5.nvm	.nvm	75343		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13b6.nvm	nv_13b6.nvm	.nvm	75203		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13b7.nvm	nv_13b7.nvm	.nvm	75603		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13b8.nvm	nv_13b8.nvm	.nvm	75344		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13b9.nvm	nv_13b9.nvm	.nvm	74705		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13ba.nvm	nv_13ba.nvm	.nvm	74651		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13bb.nvm	nv_13bb.nvm	.nvm	111934		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13bc.nvm	nv_13bc.nvm	.nvm	112247		PARTIAL	jmx-navmesh	navigation	[]	False
pk2	Data.pk2	/navmesh/nv_13bd.nvm	nv_13bd.nvm	.nvm	112239		PARTIAL	jmx-navmesh	navigation	[]	False
